# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)rho_efld           15:(.)rho_efld_t         16:(.)w_fld              17:(.)w_efld             18:(.)rho_ur             19:(.)rho_crit           20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       7.678830803153e+11       1.282041972184e-21       6.036734703230e-07       1.272020846700e+18       1.027314575241e+04       1.337852860123e-08       7.888574804901e+15       3.485308166508e-07       9.566640747615e+35       5.103701911530e+26       6.050816975048e+27       2.131766915216e-08       5.116183148411e-09       1.703922805430e+31       1.703922756718e+31      -1.000000000000e+00       1.000000000000e-01       6.613559138875e+35       1.618037034438e+36       1.618037034438e+36       5.393417001392e+35      -3.573730096324e+42       5.067975016569e-03       1.862437123395e-01 
       7.596733226777e+11       1.309901611007e-21       6.101963663241e-07       1.244966887653e+18       1.027314575241e+04       1.352310979696e-08       7.804234768093e+15       3.522973662797e-07       9.164031522546e+35       4.941748426852e+26       5.858809112668e+27       2.131766915216e-08       5.116183148411e-09       1.644541284888e+31       1.644541237765e+31      -1.000000000000e+00       1.000000000000e-01       6.335229473312e+35       1.549942551352e+36       1.549942551352e+36       5.166436777366e+35      -3.386730611151e+42       5.078120747374e-03       1.858716030718e-01 
       7.515513389762e+11       1.338366658320e-21       6.167920219013e-07       1.218488325753e+18       1.027314575240e+04       1.366925347559e-08       7.720796445724e+15       3.561046206999e-07       8.778365986740e+35       4.784934139496e+26       5.672894149704e+27       2.131766915216e-08       5.116183148411e-09       1.587229203738e+31       1.587229158157e+31      -1.000000000000e+00       1.000000000000e-01       6.068613228783e+35       1.484713799996e+36       1.484713799996e+36       4.949008944133e+35      -3.209516087338e+42       5.088266477778e-03       1.855009776957e-01 
       7.435161907833e+11       1.367450270043e-21       6.234567990759e-07       1.192572923160e+18       1.027314575239e+04       1.381697652281e-08       7.638250197191e+15       3.599530198036e-07       8.408931070082e+35       4.633095969618e+26       5.492878742910e+27       2.131766915216e-08       5.116183148411e-09       1.531914442261e+31       1.531914398163e+31      -1.000000000000e+00       1.000000000000e-01       5.813217449456e+35       1.422230177054e+36       1.422230177054e+36       4.740731492324e+35      -3.041574515577e+42       5.098412207776e-03       1.851318273521e-01 
       7.355669497042e+11       1.397165887981e-21       6.301943358267e-07       1.167208702315e+18       1.027314575239e+04       1.396629600678e-08       7.556586484960e+15       3.638430082368e-07       8.055043711803e+35       4.486076012314e+26       5.318575684317e+27       2.131766915216e-08       5.116183148411e-09       1.478527394064e+31       1.478527351414e+31      -1.000000000000e+00       1.000000000000e-01       5.568569925396e+35       1.362376154761e+36       1.362376154761e+36       4.541219331007e+35      -2.882420678035e+42       5.108557937367e-03       1.847641432522e-01 
       7.277026972703e+11       1.427527246043e-21       6.370046321535e-07       1.142383940405e+18       1.027314575238e+04       1.411722918013e-08       7.475795873468e+15       3.677750354506e-07       7.716049597540e+35       4.343721373403e+26       5.149803706539e+27       2.131766915216e-08       5.116183148411e-09       1.427000878583e+31       1.427000837320e+31      -1.000000000000e+00       1.000000000000e-01       5.334218319482e+35       1.305041067295e+36       1.305041067295e+36       4.350103575683e+35      -2.731594746461e+42       5.118703666548e-03       1.843979166771e-01 
       7.199225248326e+11       1.458548376580e-21       6.438895070460e-07       1.118087163941e+18       1.027314575237e+04       1.426979348194e-08       7.395869028032e+15       3.717495557536e-07       7.391321949559e+35       4.205884010428e+26       4.986387294268e+27       2.131766915216e-08       5.116183148411e-09       1.377270056438e+31       1.377270016523e+31      -1.000000000000e+00       1.000000000000e-01       5.109729331068e+35       1.250118906170e+36       1.250118906170e+36       4.167030866243e+35      -2.588660953644e+42       5.128849395314e-03       1.840331389765e-01 
       7.122255334569e+11       1.490243616875e-21       6.508471415145e-07       1.094307143461e+18       1.027314575237e+04       1.442400653974e-08       7.316796713770e+15       3.757670283636e-07       7.080260367876e+35       4.072420578698e+26       4.828156501745e+27       2.131766915216e-08       5.116183148411e-09       1.329272347919e+31       1.329272309311e+31      -1.000000000000e+00       1.000000000000e-01       4.894687894835e+35       1.197508124230e+36       1.197508124230e+36       3.991662713627e+35      -2.453206334392e+42       5.138995123664e-03       1.836698015687e-01 
       7.046108338199e+11       1.522627615772e-21       6.578811735380e-07       1.071032888335e+18       1.027314575236e+04       1.457988617156e-08       7.238569794533e+15       3.798279174614e-07       6.782289720164e+35       3.943192282213e+26       4.674946776023e+27       2.131766915216e-08       5.116183148411e-09       1.282947354219e+31       1.282947316867e+31      -1.000000000000e+00       1.000000000000e-01       4.688696413365e+35       1.147111447896e+36       1.147111447896e+36       3.823674873983e+35      -2.324839532394e+42       5.149140851594e-03       1.833078959396e-01 
       6.970775461062e+11       1.555715340441e-21       6.649916031165e-07       1.048253641689e+18       1.027314575235e+04       1.473745038801e-08       7.161179231850e+15       3.839326922440e-07       6.496859078368e+35       3.818064729324e+26       4.526598785841e+27       2.131766915216e-08       5.116183148411e-09       1.238236781393e+31       1.238236745269e+31      -1.000000000000e+00       1.000000000000e-01       4.491374022008e+35       1.098835697314e+36       1.098835697314e+36       3.662756749160e+35      -2.203189669503e+42       5.159286579100e-03       1.829474136420e-01 
       6.896247999071e+11       1.589522083301e-21       6.721766112605e-07       1.025958875430e+18       1.027314575234e+04       1.489671739432e-08       7.084616083887e+15       3.880818269790e-07       6.223440700075e+35       3.696907792975e+26       4.382958255925e+27       2.131766915216e-08       5.116183148411e-09       1.195084367077e+31       1.195084332129e+31      -1.000000000000e+00       1.000000000000e-01       4.302355884691e+35       1.052591614073e+36       1.052591614073e+36       3.508610812432e+35      -2.087905274201e+42       5.169432306180e-03       1.825883462950e-01 
       6.822517341198e+11       1.624063469080e-21       6.794416549383e-07       1.004138285383e+18       1.027314575234e+04       1.505770559246e-08       7.008871504408e+15       3.922758010592e-07       5.961529052756e+35       3.579595475370e+26       4.243875806548e+27       2.131766915216e-08       5.116183148411e-09       1.153435809604e+31       1.153435775797e+31      -1.000000000000e+00       1.000000000000e-01       4.121292519357e+35       1.008293696171e+36       1.008293696171e+36       3.360952058396e+35      -1.978653266117e+42       5.179578032831e-03       1.822306855835e-01 
       6.749574968478e+11       1.659355462046e-21       6.867849151604e-07       9.827817865270e+17       1.027314575233e+04       1.522043358329e-08       6.933936741755e+15       3.965150990583e-07       5.710639879066e+35       3.466005776946e+26       4.109206798184e+27       2.131766915216e-08       5.116183148411e-09       1.113238699729e+31       1.113238667031e+31      -1.000000000000e+00       1.000000000000e-01       3.947849151798e+35       9.658600399292e+35       9.658600399292e+35       3.219507476008e+35      -1.875117993695e+42       5.189723759048e-03       1.818744232573e-01 
       6.677412453027e+11       1.695414373377e-21       6.942063919269e-07       9.618795083353e+17       1.027314575232e+04       1.538492016867e-08       6.859803137842e+15       4.008002107867e-07       5.470309301488e+35       3.356020569499e+26       3.978811181087e+27       2.131766915216e-08       5.116183148411e-09       1.074442454677e+31       1.074442423044e+31      -1.000000000000e+00       1.000000000000e-01       3.781705096677e+35       9.252121885554e+35       9.252121885554e+35       3.084015543813e+35      -1.777000322207e+42       5.199869484830e-03       1.815195511305e-01 
       6.606021457065e+11       1.732256868705e-21       7.017079042271e-07       9.414217902118e+17       1.027314575231e+04       1.555118435365e-08       6.786462127145e+15       4.051316313478e-07       5.240092964650e+35       3.249525473330e+26       3.852553349650e+27       2.131766915216e-08       5.116183148411e-09       1.036998254446e+31       1.036998223853e+31      -1.000000000000e+00       1.000000000000e-01       3.622553164606e+35       8.862749870857e+35       8.862749870857e+35       2.954225746401e+35      -1.684016769495e+42       5.210015210172e-03       1.811660610813e-01 
       6.535393731957e+11       1.769899975818e-21       7.092912710505e-07       9.213991770271e+17       1.027314575231e+04       1.571924534869e-08       6.713905235722e+15       4.095098611958e-07       5.019565213746e+35       3.146409738305e+26       3.730302001374e+27       2.131766915216e-08       5.116183148411e-09       1.000858980445e+31       1.000858950849e+31      -1.000000000000e+00       1.000000000000e-01       3.470099094170e+35       8.489764434263e+35       8.489764434263e+35       2.829898111228e+35      -1.595898686927e+42       5.220160935072e-03       1.808139450505e-01 
       6.465521117257e+11       1.808361092524e-21       7.169564923970e-07       9.018024147485e+17       1.027314575230e+04       1.588912257183e-08       6.642124080226e+15       4.139354061932e-07       4.808318307522e+35       3.046566128671e+26       3.611930000325e+27       2.131766915216e-08       5.116183148411e-09       9.659791561262e+30       9.659791274976e+30      -1.000000000000e+00       1.000000000000e-01       3.324061007858e+35       8.132475952461e+35       8.132475952461e+35       2.710802764918e+35      -1.512391483222e+42       5.230306659526e-03       1.804631950420e-01 
       6.396395539765e+11       1.847657994700e-21       7.247053872561e-07       8.826224461625e+17       1.027314575229e+04       1.606083565097e-08       6.571110366941e+15       4.184087776692e-07       4.605961664396e+35       2.949890811540e+26       3.497314244917e+27       2.131766915216e-08       5.116183148411e-09       9.323148898079e+30       9.323148621187e+30      -1.000000000000e+00       1.000000000000e-01       3.184168890890e+35       7.790223824699e+35       7.790223824699e+35       2.596719508244e+35      -1.433253888877e+42       5.240452383531e-03       1.801138031213e-01 
       6.328009012594e+11       1.887808844504e-21       7.325379556278e-07       8.638504066895e+17       1.027314575228e+04       1.623440442613e-08       6.500855890825e+15       4.229304924788e-07       4.412121140296e+35       2.856283248906e+26       3.386335539891e+27       2.131766915216e-08       5.116183148411e-09       8.998238194387e+30       8.998237926518e+30      -1.000000000000e+00       1.000000000000e-01       3.050164091978e+35       7.462375251375e+35       7.462375251375e+35       2.487437408996e+35      -1.358257259093e+42       5.250598107082e-03       1.797657614153e-01 
       6.260353634251e+11       1.928832198765e-21       7.404541975120e-07       8.454776202860e+17       1.027314575228e+04       1.640984895175e-08       6.431352534556e+15       4.275010730626e-07       4.226438336889e+35       2.765646093091e+26       3.278878472358e+27       2.131766915216e-08       5.116183148411e-09       8.684650592544e+30       8.684650333497e+30      -1.000000000000e+00       1.000000000000e-01       2.921798845095e+35       7.148324064045e+35       7.148324064045e+35       2.382754411979e+35      -1.287184913174e+42       5.260743830178e-03       1.794190621115e-01 
